contrast,dissimilarity,homogeneity,energy,correlation,average_red,average_green,average_blue,moment_1,moment_2,moment_3,moment_4,moment_5,moment_6,moment_7
27.45305091044222,3.674842066146416,0.2659186641063561,0.03414476524503767,0.9607670447999388,208.73626666666664,162.703425925926,181.65933333333342,1.2543274509803921,1.6237385050618989,3.3154388019347945,3.2365197601237985,10.601972378008993,4.124110273597067,0.025272402441415487
35.630772946859906,4.119936826458567,0.2366550961640175,0.02582023460825919,0.984855378102746,197.1380555555556,156.54241481481492,177.19633333333329,0.12932784313725493,0.013694238799846213,0.03641199930380623,0.03265148881214919,0.0011111803055158466,0.003817269877584475,0.00018109237840815777
28.63708658491268,3.6372946859903377,0.2627965339418774,0.03450344173325238,0.9503706479395042,214.053785185185,156.41495925925938,174.0709666666666,1.1048521568627452,1.1883280412833528,2.34530798332103,2.4245513511149563,5.7797225902949645,2.6422815363318177,-0.14679313532538085
82.51001858045335,5.798803418803419,0.19218043581473487,0.02354344180628248,0.9611196093819359,195.7085629629631,142.60801481481477,157.17589259259256,0.10853647058823528,0.011780165447750865,0.02500940500315264,0.024869230287581697,0.0006166075707038617,0.0026954774020089326,-6.68351748188572e-05
46.85743218134522,3.8463210702341137,0.30805137735674537,0.024750158025481042,0.9859168054735854,211.7093111111112,167.98028888888882,185.24927407407398,0.7353705882352941,0.5494765830091503,1.1931999900398311,1.1536279126222218,1.3533409090431865,0.8551099969068585,-0.020131343799587142
56.88261241174285,4.692534373838721,0.25266754258439106,0.018897752277309103,0.9934849690595972,177.95039999999997,140.85498148148153,154.36010740740758,0.006949411764705882,4.4524389234909646e-05,9.722820607458669e-05,9.658864775086504e-05,9.329366874340685e-09,6.439243183391002e-07,7.59152814897538e-10
15.51371237458194,2.210650315867708,0.3975122820790753,0.06301787464023907,0.9283957043336252,212.84820370370358,162.85266296296274,163.3547259259259,1.1852360784313731,1.4300159229939255,2.8633391283218765,2.8289725738754328,8.05011336414816,3.3829575611591434,-0.15209818040096135
19.236254180602007,2.87372723894463,0.3106327089741874,0.03759070320939968,0.9790274483334599,205.83722592592582,159.32188148148148,154.1966037037039,0.8435011764705882,0.7334876019777008,1.5405765428658211,1.4838332911048058,2.2434373366326756,1.2707642062093805,0.011149212937991315
69.33725009290227,5.7967149758454095,0.17771360736618969,0.02563945190911604,0.9359556672199839,203.46872962962968,149.1659703703703,165.4764222222221,0.5219721568627451,0.2857534360527489,0.5104363938608227,0.5530725617544021,0.2938570918656321,0.2956490305877813,0.0017622997688410413
104.97641025641023,6.723983649201043,0.1642440872686403,0.02580643762872561,0.8958509348929214,223.2319629629629,163.81936666666653,177.60684814814815,1.4811513725490195,2.167565123566013,4.303401650775086,4.327175297185544,18.665986709860285,6.37029315760558,0.5094949827176372
21.311850613154963,2.576555183946488,0.3663265236140059,0.0373884369352603,0.9907668846754959,192.3866629629628,168.84711111111125,174.9296629629628,0.10686980392156864,0.011421154990234527,0.03300055065713188,0.02723320578977317,0.0008159065920602443,0.002908763844201803,-2.86886638052642e-05
14.89775548123374,2.7648978075065034,0.3165852505115147,0.04737244740228472,0.9648669971013344,186.05062962962958,151.9113111111112,159.46018518518522,1.0077564705882351,1.0070627657733178,2.0607319699346403,2.004139232133487,4.072030726136564,2.0110301744612125,0.0836163202229192
19.441579338535863,3.240992196209588,0.2764611081647921,0.032464263037936064,0.9907397348673782,178.57565185185197,146.22423703703706,151.77194814814817,0.0699921568627451,0.0035301661311803157,0.009079317791772394,0.011238682648981159,0.00010303099529072011,0.0006602972978364982,4.767627217400206e-05
26.83706057227797,3.22499070977332,0.3024858706242308,0.04429648744726071,0.9355075973746392,187.71373703703705,159.33605185185183,181.92726666666664,1.0437203921568627,1.1064632423014225,2.1644134046691272,2.212135092667282,4.840173468498493,2.3268479129310484,-0.05362105431371411
42.445641025641024,3.7006540319583796,0.31193833429761664,0.05863603934612675,0.9474258051652406,191.49245185185168,162.80575555555558,184.0258555555556,1.3417431372549018,1.768103859133718,3.509092079404075,3.6119129195818536,12.858827279941636,4.802434210452544,-0.03829766450815075
17.416406540319585,2.9950167224080264,0.301080703029662,0.04348863340113345,0.9533711661663054,207.5733296296295,167.52739999999997,191.64109629629613,1.3385121568627452,1.7647016187004994,3.5955489762069983,3.5680553114109963,12.77962226315705,4.739818431465628,-0.09482209112750173
21.38167595689335,3.2113749535488663,0.2879796979116016,0.033213461955004506,0.9765736150333576,193.0840814814813,150.23259629629632,163.56929259259275,1.0944223529411763,1.1656985953219532,2.3625856186502108,2.3646806348181464,5.580637862939604,2.5519783357087973,0.3099202220258928
15.9014790040877,2.4982385730211814,0.3576340979948077,0.05268353023751022,0.9792681337622094,210.31062222222252,147.0014740740741,164.3693555555557,1.3683203921568627,1.828766023302576,3.799090891310879,3.7210381498988085,13.986367418880315,5.031624306378939,-0.3437028887336249
195.2021553325901,6.44396878483835,0.280131566798692,0.036088151096350725,0.9182500995440706,199.96664444444457,160.11212222222213,178.31956296296295,1.002703137254902,1.0040099658231447,2.0951914807467897,2.0856540847249523,4.3598231423529485,2.0898198884619297,-0.023683956273829132
244.964756596061,7.48778149386845,0.2658488047066656,0.03292897613101667,0.9324683726416336,193.9894407407408,149.83135185185182,171.58160370370354,1.4909537254901961,2.2498877385793152,4.558184611379161,4.515693636981007,20.484749407877526,6.773365687595961,-0.3170302254305781
27.977762913415084,3.6939279078409513,0.297589835718425,0.02686729996970288,0.9965729500661848,143.45170740740733,108.24474814814803,134.62144444444436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.574433296172415,3.4214715719063533,0.2998185733117691,0.03801796584488965,0.9822211048088842,198.29076296296302,169.9236074074074,168.70560740740763,0.0005654901960784314,3.1977916186082275e-07,3.197791618608228e-06,6.395583237216455e-07,4.0903484944164117e-13,0.0,8.180696988832822e-13
52.57301746562617,3.842300260126347,0.28879532175096656,0.033631929405764864,0.9834308370059088,196.2313555555555,153.6272666666666,159.9752740740739,1.5536949019607844,2.503650498037986,5.10793406812841,4.876202450246058,24.3330574551048,7.7153036767835985,-0.36387245459054895
22.88547008547009,2.569424005945745,0.3912994844370704,0.04564087609853877,0.9836656645834896,180.33918148148132,155.8220851851851,176.047951851852,1.3281419607843137,1.7373104574308342,3.4952643144944258,3.4953873440984244,12.215582565224741,4.6070341939560056,0.2174407847023936
29.99351542177629,2.9526458565588998,0.35218864187721705,0.038003955959956655,0.975054195325448,154.03488518518537,134.54511481481464,146.85288148148157,0.03412470588235294,0.0011644955515570932,0.001922519661668588,0.0018589379352556704,3.4157151923037564e-06,6.342479792430242e-05,8.263456605531891e-07
19.758859160163507,2.2493608324043106,0.414926644192854,0.06794090847631196,0.9930239982424096,174.50004444444446,154.04441481481467,185.28277037037049,1.4092372549019607,1.9539020425050369,4.030424082372166,4.044418072566705,16.32797559368188,5.653243030467878,0.18239039721239256
20.682545522110747,3.1681345224823487,0.2838348381137151,0.035654866176021316,0.9892559078333328,156.88323333333324,136.8436666666667,163.37820370370366,0.1990827450980392,0.043192193016993466,0.09923583586574394,0.08786698484290659,0.008145925730980908,0.01824217230348719,0.0009819070377704263
16.41197696023783,2.667844667409885,0.3298603699368061,0.05432957237916081,0.9492280335816452,166.69400370370374,149.7822592592591,175.3530555555553,1.1002164705882354,1.2228420226903498,2.438396600508113,2.428414045308728,5.908614938387383,2.685371033627096,0.0901898645278405
28.65803790412486,3.1509550353028613,0.3318161977573905,0.053539660804616966,0.9763058564585718,171.64688148148153,148.96405555555583,170.5197296296297,1.35532431372549,1.813525054756324,3.5795807150291417,3.641406224690965,13.146788592932367,4.903752640366994,0.008737481174379447
34.369331103678924,2.98651430694909,0.32588046491927114,0.04396343957090278,0.9542400248966174,178.18172222222222,143.01508888888893,157.63695185185182,1.2561,1.5912519725460976,3.21261371090642,3.1452967507440217,9.998028525505383,3.9672479594588665,-0.05805791818255645
105.27815681902638,4.317369007803791,0.31136584402456363,0.03420901174875988,0.9303732586755108,152.88320740740738,137.99836296296294,148.27311111111118,0.13329568627450986,0.02482711624759708,0.040569863641676265,0.037487730041368704,0.001451038137014967,0.005900464546589223,-0.00017836861016104732
37.12299888517281,3.8161984392419175,0.2826557298887313,0.039282796433635636,0.9437045107690524,182.689625925926,135.4811148148149,149.73986666666667,1.2040776470588237,1.4337716681897734,2.8885743367057284,2.889633750644368,8.348106934275652,3.460020382148964,0.07594940950760165
62.68282794500186,4.242649572649573,0.2630741196278922,0.03757868521023525,0.8690370984521487,182.788874074074,141.75929999999997,155.66018148148157,1.1571098039215686,1.3427255750379088,2.7445695608121508,2.7082970951327963,7.3835087690432,3.138252117429377,0.06866996112872048
141.26111482720174,7.764251207729468,0.1716518537127752,0.024209659231162,0.9408588581811136,207.2468888888888,178.6315962962965,183.88725185185177,1.66616,2.83148700001661,5.922186162490274,5.369006726063051,30.206509611276587,9.011939288900306,-2.0330043866584084
337.9981605351171,10.645510962467485,0.17185944685631624,0.01622346579740586,0.9713420974716576,156.239474074074,133.77364074074075,133.1023740740741,0.0039215686274509795,1.6657817147251055e-05,0.0006815012449058053,0.0009349522954248364,4.0917725277519603e-07,3.436267140731092e-06,-6.241378759846755e-07
20.05323299888517,2.5007246376811594,0.3806729345252053,0.08459465997583199,0.9308680546856261,166.6221444444445,142.75558888888892,162.69403333333324,1.1878066666666671,1.420974663651365,2.817398245156324,2.8291434278546714,7.987402682304817,3.3724611801329263,0.017037232516546652
12.930260126347086,2.4368970642883685,0.3498839441192512,0.04273598483442848,0.9757721925961064,159.26555925925925,135.60236666666665,151.45591111111102,0.8221929411764706,0.6486956551111112,1.3397170189627063,1.35145254841261,1.8182616848610489,1.0884745849554982,0.027963081575596127
41.41360832404311,4.246243032329988,0.2452864754278509,0.03363185169928931,0.9646609806445308,213.9988407407407,172.10162962962966,177.134062962963,1.1311521568627452,1.272740561211842,2.528942601214917,2.5244429297925413,6.378469640555931,2.8478402687636293,-0.015779609323710364
17.817788926049793,2.6730917874396134,0.3597008953854509,0.060972603720084825,0.986715579004968,179.19742222222231,148.3200370370372,164.06925925925918,1.3162415686274511,1.7177840219189544,3.4208883370328342,3.4709248099364864,11.96003408436249,4.549060226096938,-0.0564677610942983
32.32157190635452,3.9940059457450765,0.2416647163083916,0.030627365551652037,0.9704062634344792,171.9651185185185,142.01838148148158,158.94160370370398,0.24887176470588235,0.056420319135255664,0.11997141192003075,0.1154242986485198,0.013538326699680879,0.027367364015151392,-0.0010964928145726386
31.801289483463396,3.759936826458565,0.2718288468830441,0.03991340669898958,0.964803750022416,210.12487037037,196.5445333333336,198.05377037037042,1.3466133333333334,1.7510835735080357,3.485546839532027,3.618608562741254,12.848702918699653,4.788389448884304,0.2595394660314039
73.04500557413601,4.156562616127833,0.3034346573412727,0.03496793578143001,0.9739906525537184,178.73442962962955,118.9950185185186,141.59574444444436,0.8952584313725489,0.8285083285174931,1.57193861960446,1.64078625127351,2.630701467424874,1.4914462802197592,0.15205372778849102
83.9165811965812,4.902214790040877,0.2522556490882721,0.029166537632989164,0.97772333536265,197.94228148148144,146.26315185185192,169.58157407407413,0.13513607843137254,0.02388576887181854,0.041668293908650525,0.03889665684721262,0.0015654443536397547,0.00601092640002245,3.884118782992497e-05
36.74848383500557,4.062538089929395,0.24394444185057204,0.03765225829720327,0.9486811157218008,201.06780370370376,159.58603333333338,166.89326666666668,1.2144713725490195,1.5336301787933866,3.1504463243560155,2.983381473873279,9.143984220665194,3.693615652869382,-0.2093170796150252
14.47791898922334,2.6105908584169453,0.3323453623921475,0.0459801425567044,0.9686808279294908,161.04536296296308,135.1363777777775,133.41570370370349,0.9789286274509804,0.9859776810746634,1.9675228595946168,1.949786566798924,3.818406106874966,1.9360427526498327,-0.0626177746884995
13.401583054626533,2.635235971757711,0.3284031140365439,0.0551437234779058,0.9807933787794172,169.8875259259259,144.3749925925926,154.63175555555554,1.2272596078431373,1.5301713620330646,3.1290142041645517,3.031606864083045,9.334192556682117,3.7496013647178814,0.23392143920120745
57.264455592716466,4.721237458193982,0.2448411940006481,0.03455659183054062,0.9532652780304124,156.91815925925926,128.77185185185178,144.01571481481483,0.13016980392156866,0.01888585187681661,0.03242178902575932,0.0303531950142253,0.0009506593738438896,0.0041649157277610475,5.402565702545279e-05
60.539152731326645,4.740148643626903,0.2426344339457117,0.03678177377653986,0.8795833794899257,186.0675777777776,143.63708888888874,159.9089111111109,1.2912223529411766,1.6150625997676282,3.3087581957723966,3.2886958865067286,10.845864845765176,4.179415340391063,0.23727151184224216
55.99210702341137,4.18479375696767,0.2636918731267923,0.034370217853423736,0.983447410552678,219.4119333333333,150.7853296296297,160.19661481481498,1.5005192156862743,2.2771512801599383,4.633574571184926,4.585973699533717,21.13949866786566,6.919460334603822,0.14863168325527276
32.961285767372715,3.566607209215905,0.2778338078195361,0.04074267795221942,0.9564680011376424,194.32462962962967,166.14981851851863,176.01840370370357,1.204436470588235,1.4554352776478274,2.80622814603122,2.8104602434559016,7.882607825123327,3.3901581232995626,0.3997482031141799
23.322842809364552,2.959661835748792,0.3247513784332168,0.03989909378823908,0.98442029860364,169.47404814814826,140.11765555555556,152.4820185185187,0.9988639215686276,0.99184912073218,2.0036282041436366,1.986851896387543,3.9637528180060446,1.9785512071684448,-0.06029906181990264
13.475473801560755,2.3804682274247493,0.3559335080772231,0.05139152833548655,0.9519699642552444,160.65969259259262,139.12349629629628,156.35715185185194,0.9615898039215686,0.9452472860130716,1.8203260071126488,1.8720628997920803,3.4555438954112807,1.820088262421256,0.04620931726187294
12.738004459308806,2.1359234485321443,0.39400347510511335,0.06951220389220468,0.9074500034205828,158.8820481481482,137.38754444444453,159.91805925925914,1.0255709803921569,1.0425662458746634,2.073915173560476,2.099462528868128,4.380720839782851,2.143612489722752,-0.032711501080516125
32.655994054254926,4.111965811965812,0.2264095636798668,0.03157592519338535,0.9671911402655532,161.8332925925926,123.81850370370373,133.76811481481488,0.26230156862745097,0.07351899081045751,0.1716031091778546,0.16459577464990388,0.02757778393728582,0.04456349558582332,0.0021625964619030255
26.800984764028243,3.4240393905611297,0.27364256973820866,0.05395422185210056,0.9681741764852436,158.0146814814815,128.3721777777779,133.9115074074072,1.0578203921568627,1.0864526054809691,2.1862538888910423,2.209943514336025,4.855963881564469,2.3034671033479595,0.12619814863671053
69.61602378298029,5.885366034931253,0.17832014428593504,0.02879760220579865,0.8974265433628221,199.25864444444457,144.28164074074067,147.63427037037044,1.2119188235294116,1.5495674743211074,3.0548259381630136,3.0191967347550954,9.146347390540496,3.756003639293784,0.6466340022969597
17.340720921590485,3.016365663322185,0.2966792412642326,0.0480334357398653,0.9392043294473792,165.3483518518519,123.55676666666668,137.1394222222222,1.1469741176470591,1.3336464153934642,2.6530139928596688,2.5735554376676664,6.7241057241305375,2.9717937267934627,-0.08601340175201022
25.67748049052397,3.8004607952434037,0.2403716855417287,0.032819713169656824,0.9624012174948008,175.64605555555542,127.889,143.49396296296288,0.8871141176470587,0.8302660969357939,1.688968317626144,1.590789537897732,2.607468437432772,1.4493618848424832,0.018372449377251462
93.0701226309922,5.148480118914902,0.2523858500282724,0.03165021989913066,0.9274344686745208,166.26928888888892,119.7784925925925,139.88198888888874,0.1656478431372549,0.028326763452210687,0.05788957501714725,0.049922507148481336,0.002667949992503161,0.008347268198391405,0.00029094092384022367
48.58507246376811,3.4277703455964335,0.3371982850878723,0.04717442631025024,0.9615566238973916,172.1734074074077,147.22479259259242,174.6402111111111,1.0275125490196078,1.07162578907574,2.3132954035626296,2.040819724605921,4.421477562881644,2.1095777061460903,0.3366316615062748
21.476109253065786,3.222813080639168,0.2909579138845407,0.029576063341295776,0.9942954068396322,147.221162962963,108.03911851851852,119.46838888888878,0.17509803921568629,0.03493306420607459,0.05921819178300655,0.06085232838769704,0.003633929410668125,0.011372604236731877,-0.0003722617926274266
7.468101077666295,1.980215533259012,0.3962752510262624,0.05668168622154999,0.9762433040422284,169.6614814814813,124.27952592592614,138.28971851851858,1.0889243137254905,1.1720673614192998,2.3586539360086123,2.4083132108942715,5.738157542439881,2.6070770689722984,-0.13993230045642235
30.62160535117057,3.7699665551839465,0.2686055402600472,0.029047904591302395,0.9942794197956412,140.86919259259253,110.57825555555556,120.90197407407395,0.2493854901960784,0.06067352748773549,0.11375803180084584,0.11390374068204535,0.012881672370616194,0.027993076358323654,-0.0014742719027024216
23.24825715347455,3.163939056112969,0.3084975509864661,0.039761045282190884,0.9512494498037553,161.61670370370373,130.15451481481495,138.86342222222223,0.5045309803921569,0.2450841139432526,0.4938260891652443,0.5112017540399847,0.25683389228975323,0.2530725778239307,-0.00265391188780284
13.207688591601634,2.5081865477517646,0.3428902467962776,0.06321480094048539,0.9745185154495978,174.44447777777768,147.94753333333324,170.5152851851851,1.1255439215686274,1.2829315923403306,2.5193154047913886,2.511217685762707,6.316239892331081,2.8443582458095165,-0.04110598705263602
149.80581196581198,7.7266740988480125,0.19299497134853588,0.032095738426336604,0.7966552336202987,165.4481296296296,121.11596296296305,124.89034444444428,1.0963560784313724,1.2342785611447904,2.512639241131565,2.4347975292656665,6.022257783454669,2.7050132560538858,-0.0010014634898651842
